783,1005,100
566,1005,150
184,1005,200
200,1005,250
784,1005,300
36,1005,350
785,1005,400
38,1005,450
37,1005,500
39,1005,550
787,1005,600
764,1005,650
786,1005,700
239,1005,750
304,1005,800
72,1005,850
112,1005,900
783,354,50
566,354,100
200,354,200
784,354,250
785,354,350
39,354,500
786,354,650
239,354,700
304,354,750
72,354,800
112,354,850
783,783,0
566,783,50
184,783,100
200,783,150
784,783,200
36,783,250
785,783,300
38,783,350
37,783,400
39,783,450
787,783,500
764,783,550
786,783,600
239,783,650
304,783,700
72,783,750
112,783,800
566,566,0
184,566,50
200,566,100
784,566,150
36,566,200
785,566,250
38,566,300
37,566,350
39,566,400
787,566,450
764,566,500
786,566,550
239,566,600
304,566,650
72,566,700
112,566,750
200,184,50
784,184,100
785,184,200
39,184,350
786,184,500
239,184,550
304,184,600
72,184,650
112,184,700
200,200,0
784,200,50
36,200,100
785,200,150
38,200,200
37,200,250
39,200,300
787,200,350
764,200,400
786,200,450
239,200,500
304,200,550
72,200,600
112,200,650
784,784,0
36,784,50
785,784,100
38,784,150
37,784,200
39,784,250
787,784,300
764,784,350
786,784,400
239,784,450
304,784,500
72,784,550
112,784,600
785,36,50
39,36,200
786,36,350
239,36,400
304,36,450
72,36,500
112,36,550
785,785,0
38,785,50
37,785,100
39,785,150
787,785,200
764,785,250
786,785,300
239,785,300
304,785,400
72,785,350
112,785,400
37,38,50
39,38,100
786,38,250
239,38,250
304,38,350
72,38,300
112,38,350
39,37,50
786,37,200
239,37,200
304,37,300
72,37,250
112,37,300
39,39,0
787,39,50
764,39,100
786,39,150
239,39,150
304,39,250
72,39,200
112,39,250
786,787,100
239,787,100
304,787,200
72,787,150
112,787,200
776,1,550
776,757,500
776,758,450
776,34,400
776,759,350
776,760,300
776,60,250
776,761,200
776,429,150
776,767,100
776,763,50
776,776,0
112,776,50
429,174,600
761,174,650
60,174,700
760,174,750
759,174,800
34,174,850
758,174,900
757,174,950
429,233,550
761,233,600
60,233,650
760,233,700
759,233,750
34,233,800
758,233,850
757,233,900
429,51,500
761,51,550
60,51,600
760,51,650
759,51,700
34,51,750
758,51,800
757,51,850
429,788,450
761,788,500
60,788,550
760,788,600
759,788,650
34,788,700
758,788,750
757,788,800
429,54,400
761,54,450
60,54,500
760,54,550
759,54,600
34,54,650
758,54,700
757,54,750
429,765,350
761,765,400
60,765,450
760,765,500
759,765,550
34,765,600
758,765,650
757,765,700
429,515,300
761,515,350
60,515,400
760,515,450
759,515,500
34,515,550
758,515,600
757,515,650
429,592,250
761,592,300
60,592,350
760,592,400
759,592,450
34,592,500
758,592,550
757,592,600
429,764,200
761,764,250
60,764,300
760,764,350
759,764,400
34,764,450
758,764,500
757,764,550
429,786,150
761,786,200
60,786,250
760,786,300
759,786,350
34,786,400
758,786,450
757,786,500
429,239,100
761,239,150
60,239,200
760,239,250
759,239,300
34,239,350
758,239,400
757,239,450
429,72,50
761,72,100
60,72,150
760,72,200
759,72,250
34,72,300
758,72,350
757,72,400
581,1,200
8,1,650
19,1,700
20,1,750
21,1,800
581,757,150
8,757,600
19,757,650
20,757,700
21,757,750
581,758,100
8,758,550
19,758,600
20,758,650
21,758,700
581,759,50
8,759,500
19,759,550
20,759,600
21,759,650
581,581,0
226,581,50
762,581,100
102,581,150
242,581,200
76,581,250
5,581,300
4,581,350
35,581,400
8,581,450
19,581,500
20,581,550
21,581,600
775,1,600
775,757,550
775,758,500
775,34,450
775,759,400
775,760,350
775,774,300
775,60,250
775,761,200
775,429,150
775,767,100
775,763,50
775,775,0
112,775,50
779,779,0
780,779,50
774,779,100
760,779,150
782,779,200
759,779,250
34,779,300
781,779,350
758,779,400
757,779,450
1,779,500
780,780,0
774,780,50
760,780,100
782,780,150
759,780,200
34,780,250
781,780,300
758,780,350
757,780,400
1,780,450
782,774,100
781,774,250
782,760,50
781,760,200
782,782,0
759,782,50
34,782,100
781,782,150
758,782,200
757,782,250
1,782,300
781,759,100
781,34,50
781,781,0
758,781,50
757,781,100
1,781,150
789,789,0
790,789,50
356,789,100
791,789,150
792,789,200
793,789,250
794,789,300
59,789,350
795,789,400
580,789,450
796,789,500
767,789,550
777,789,600
763,789,650
775,789,700
776,789,750
112,789,800
1007,789,850
869,789,900
868,789,950
1008,789,1000
113,789,1050
790,790,0
356,790,50
791,790,100
792,790,150
793,790,200
794,790,250
59,790,300
795,790,350
580,790,400
796,790,450
767,790,500
777,790,550
763,790,600
775,790,650
776,790,700
112,790,750
1007,790,800
869,790,850
868,790,900
1008,790,950
113,790,1000
356,356,0
791,356,50
792,356,100
793,356,150
794,356,200
59,356,250
795,356,300
580,356,350
796,356,400
767,356,450
777,356,500
763,356,550
775,356,600
776,356,650
112,356,700
1007,356,750
869,356,800
868,356,850
1008,356,900
113,356,950
791,791,0
792,791,50
793,791,100
794,791,150
59,791,200
795,791,250
580,791,300
796,791,350
767,791,400
777,791,450
763,791,500
775,791,550
776,791,600
112,791,650
1007,791,700
869,791,750
868,791,800
1008,791,850
113,791,900
792,792,0
793,792,50
794,792,100
59,792,150
795,792,200
580,792,250
796,792,300
767,792,350
777,792,400
763,792,450
775,792,500
776,792,550
112,792,600
1007,792,650
869,792,700
868,792,750
1008,792,800
113,792,850
793,793,0
794,793,50
59,793,100
795,793,150
580,793,200
796,793,250
767,793,300
777,793,350
763,793,400
775,793,450
776,793,500
112,793,550
1007,793,600
869,793,650
868,793,700
1008,793,750
113,793,800
794,794,0
59,794,50
795,794,100
580,794,150
796,794,200
767,794,250
777,794,300
763,794,350
775,794,400
776,794,450
112,794,500
1007,794,550
869,794,600
868,794,650
1008,794,700
113,794,750
59,59,0
795,59,50
580,59,100
796,59,150
767,59,200
777,59,250
763,59,300
775,59,350
776,59,400
112,59,450
1007,59,500
869,59,550
868,59,600
1008,59,650
113,59,700
795,795,0
580,795,50
796,795,100
767,795,150
777,795,200
763,795,250
775,795,300
776,795,350
112,795,400
1007,795,450
869,795,500
868,795,550
1008,795,600
113,795,650
580,580,0
796,580,50
767,580,100
777,580,150
763,580,200
775,580,250
776,580,300
112,580,350
1007,580,400
869,580,450
868,580,500
1008,580,550
113,580,600
796,796,0
767,796,50
777,796,100
763,796,150
775,796,200
776,796,250
112,796,300
1007,796,350
869,796,400
868,796,450
1008,796,500
113,796,550
777,767,50
1007,767,300
869,767,350
868,767,400
1008,767,450
113,767,500
775,777,100
776,777,150
1007,777,250
869,777,300
868,777,350
1008,777,400
113,777,450
1007,763,200
869,763,250
868,763,300
1008,763,350
113,763,400
776,775,50
1007,775,150
869,775,200
868,775,250
1008,775,300
113,775,350
1007,776,100
869,776,150
868,776,200
1008,776,250
113,776,300
1007,112,50
869,112,100
868,112,150
1008,112,200
113,112,250
1007,1007,0
869,1007,50
868,1007,100
1008,1007,150
113,1007,200
869,869,0
868,869,50
1008,869,100
113,869,150
868,868,0
1008,868,50
113,868,100
1008,1008,0
113,1008,50
113,113,0
802,802,0
803,802,50
268,802,100
310,802,150
804,802,200
805,802,250
568,802,300
806,802,350
544,802,400
807,802,450
785,802,500
38,802,550
37,802,600
39,802,650
787,802,700
764,802,750
239,802,800
72,802,850
112,802,900
803,803,0
268,803,50
310,803,100
804,803,150
805,803,200
568,803,250
806,803,300
544,803,350
807,803,400
785,803,450
38,803,500
37,803,550
39,803,600
787,803,650
764,803,700
239,803,750
72,803,800
112,803,850
268,268,0
310,268,50
804,268,100
805,268,150
568,268,200
806,268,250
544,268,300
807,268,350
785,268,400
38,268,450
37,268,500
39,268,550
787,268,600
764,268,650
239,268,700
72,268,750
112,268,800
310,310,0
804,310,50
805,310,100
568,310,150
806,310,200
544,310,250
807,310,300
785,310,350
38,310,400
37,310,450
39,310,500
787,310,550
764,310,600
239,310,650
72,310,700
112,310,750
804,804,0
805,804,50
568,804,100
806,804,150
544,804,200
807,804,250
785,804,300
38,804,350
37,804,400
39,804,450
787,804,500
764,804,550
239,804,600
72,804,650
112,804,700
805,805,0
568,805,50
806,805,100
544,805,150
807,805,200
785,805,250
38,805,300
37,805,350
39,805,400
787,805,450
764,805,500
239,805,550
72,805,600
112,805,650
568,568,0
806,568,50
544,568,100
807,568,150
785,568,200
38,568,250
37,568,300
39,568,350
787,568,400
764,568,450
239,568,500
72,568,550
112,568,600
806,806,0
544,806,50
807,806,100
785,806,150
38,806,200
37,806,250
39,806,300
787,806,350
764,806,400
239,806,450
72,806,500
112,806,550
544,544,0
807,544,50
785,544,100
38,544,150
37,544,200
39,544,250
787,544,300
764,544,350
239,544,400
72,544,450
112,544,500
807,807,0
785,807,50
38,807,100
37,807,150
39,807,200
787,807,250
764,807,300
239,807,350
72,807,400
112,807,450
